Drug1,Drug2,Label
Diltiazem,Bupivacaine,0
Diphenhydramine,Bupivacaine,0
Dosulepin,Bupivacaine,0
Doxazosin,Bupivacaine,1
Doxepin,Bupivacaine,1
Doxycycline,Bupivacaine,0
Doxylamine,Bupivacaine,5
Dronabinol,Bupivacaine,5
Dronedarone,Bupivacaine,0
Duloxetine,Bupivacaine,17
Efonidipine,Bupivacaine,1
Eliglustat,Bupivacaine,0
Enalapril,Bupivacaine,1
Enflurane,Bupivacaine,1
Entacapone,Bupivacaine,1
Enzalutamide,Bupivacaine,3
Eplerenone,Bupivacaine,1
Epoprostenol,Bupivacaine,1
Eprosartan,Bupivacaine,1
Erythromycin,Bupivacaine,0
Escitalopram,Bupivacaine,1
Eslicarbazepineacetate,Bupivacaine,0
Esomeprazole,Bupivacaine,0
Estazolam,Bupivacaine,1
Eszopiclone,Bupivacaine,1
Etacrynicacid,Bupivacaine,1
Ethanol,Bupivacaine,5
Ethosuximide,Bupivacaine,1
Ethotoin,Bupivacaine,1
Ethylmorphine,Bupivacaine,1
Etizolam,Bupivacaine,1
Etomidate,Bupivacaine,1
Ezogabine,Bupivacaine,1
Felbamate,Bupivacaine,1
Felodipine,Bupivacaine,1
Fentanyl,Bupivacaine,1
Fexofenadine,Bupivacaine,1
Flibanserin,Bupivacaine,1
Flunarizine,Bupivacaine,1
Flunitrazepam,Bupivacaine,1
Fluoxetine,Bupivacaine,0
Flupentixol,Bupivacaine,1
Fluphenazine,Bupivacaine,1
Flurazepam,Bupivacaine,1
Fluticasonepropionate,Bupivacaine,1
Fluvoxamine,Bupivacaine,0
Fosphenytoin,Bupivacaine,8
Fospropofol,Bupivacaine,1
Furosemide,Bupivacaine,1
Gabapentin,Bupivacaine,1
Gemfibrozil,Bupivacaine,0
Glutethimide,Bupivacaine,1
Guanfacine,Bupivacaine,1
Haloperidol,Bupivacaine,0
Halothane,Bupivacaine,1
Hexobarbital,Bupivacaine,1
Hydralazine,Bupivacaine,1
Hydrocodone,Bupivacaine,5
Hydromorphone,Bupivacaine,1
Hydroxyzine,Bupivacaine,5
Iloperidone,Bupivacaine,1
Imatinib,Bupivacaine,0
Imipramine,Bupivacaine,0
Indapamide,Bupivacaine,1
Irbesartan,Bupivacaine,1
Isavuconazole,Bupivacaine,2
Isoflurane,Bupivacaine,1
Isoniazid,Bupivacaine,0
Isosorbidedinitrate,Bupivacaine,1
Isosorbidemononitrate,Bupivacaine,1
Isradipine,Bupivacaine,0
Itraconazole,Bupivacaine,0
Ivacaftor,Bupivacaine,2
Ketamine,Bupivacaine,1
Ketazolam,Bupivacaine,1
Ketobemidone,Bupivacaine,1
Ketoconazole,Bupivacaine,0
Labetalol,Bupivacaine,2
Lamotrigine,Bupivacaine,1
Lercanidipine,Bupivacaine,1
Levobupivacaine,Bupivacaine,1
Levocetirizine,Bupivacaine,1
Levodopa,Bupivacaine,17
Levomethadylacetate,Bupivacaine,1
Levomilnacipran,Bupivacaine,1
Lidocaine,Bupivacaine,0
Lobeglitazone,Bupivacaine,0
Loratadine,Bupivacaine,1
Lorazepam,Bupivacaine,1
Lorcaserin,Bupivacaine,0
Lorpiprazole,Bupivacaine,2
Losartan,Bupivacaine,1
Lovastatin,Bupivacaine,0
Lumacaftor,Bupivacaine,3
Lurasidone,Bupivacaine,1
Maprotiline,Bupivacaine,1
Meclizine,Bupivacaine,1
Melatonin,Bupivacaine,1
Melperone,Bupivacaine,1
Meprobamate,Bupivacaine,1
Mesoridazine,Bupivacaine,1
Methadone,Bupivacaine,0
Methazolamide,Bupivacaine,1
Methotrimeprazine,Bupivacaine,5
Methoxyflurane,Bupivacaine,1
Methsuximide,Bupivacaine,1
Methyldopa,Bupivacaine,1
Methylphenobarbital,Bupivacaine,1
Metoprolol,Bupivacaine,2
Mexiletine,Bupivacaine,0
Midazolam,Bupivacaine,1
Midostaurin,Bupivacaine,0
Mifepristone,Bupivacaine,2
Mirabegron,Bupivacaine,0
Mirtazapine,Bupivacaine,5
Mitotane,Bupivacaine,3
Moclobemide,Bupivacaine,0
Modafinil,Bupivacaine,0
Morphine,Bupivacaine,1
Nabilone,Bupivacaine,5
Nebivolol,Bupivacaine,2
Nefazodone,Bupivacaine,0
Netupitant,Bupivacaine,2
Nicardipine,Bupivacaine,0
Bupropion,Buprenorphine,0
Buspirone,Buprenorphine,5
Butamben,Buprenorphine,5
Cabergoline,Buprenorphine,1
Capecitabine,Buprenorphine,0
Carbamazepine,Buprenorphine,5
Carbinoxamine,Buprenorphine,5
Carisoprodol,Buprenorphine,5
Celecoxib,Buprenorphine,0
Ceritinib,Buprenorphine,2
Cerivastatin,Buprenorphine,2
Chloroprocaine,Buprenorphine,5
Chloroquine,Buprenorphine,0
Chlorphenamine,Buprenorphine,5
Chlorpromazine,Buprenorphine,5
Chlorzoxazone,Buprenorphine,5
Cholecalciferol,Buprenorphine,0
Cilostazol,Buprenorphine,2
Cimetidine,Buprenorphine,0
Cinacalcet,Buprenorphine,0
Cinchocaine,Buprenorphine,5
Citalopram,Buprenorphine,0
Clarithromycin,Buprenorphine,0
Clemastine,Buprenorphine,5
Clomipramine,Buprenorphine,5
Clonazepam,Buprenorphine,5
Clonidine,Buprenorphine,5
Clorazepate,Buprenorphine,5
Clotrimazole,Buprenorphine,0
Clozapine,Buprenorphine,5
Cocaine,Buprenorphine,5
Codeine,Buprenorphine,5
Colchicine,Buprenorphine,2
Conivaptan,Buprenorphine,2
Crisaborole,Buprenorphine,0
Crizotinib,Buprenorphine,0
Cyclizine,Buprenorphine,5
Cyclobenzaprine,Buprenorphine,5
Cyclopentolate,Buprenorphine,1
Cyclosporine,Buprenorphine,0
Cyproheptadine,Buprenorphine,5
Dabigatranetexilate,Buprenorphine,12
Buprenorphine,Dabrafenib,3
Buprenorphine,Dantrolene,5
Buprenorphine,Darifenacin,0
Buprenorphine,Dasatinib,2
Buprenorphine,Desipramine,5
Buprenorphine,Desloratadine,5
Buprenorphine,Desmopressin,1
Buprenorphine,Desvenlafaxine,14
Buprenorphine,Dexmedetomidine,5
Buprenorphine,Dextroamphetamine,46
Buprenorphine,Dextropropoxyphene,5
Buprenorphine,Diazepam,5
Buprenorphine,Dicyclomine,1
Buprenorphine,Dihydroergotamine,1
Buprenorphine,Diltiazem,0
Buprenorphine,Diphenhydramine,5
Buprenorphine,Dosulepin,0
Buprenorphine,Doxepin,5
Buprenorphine,Doxorubicin,2
Buprenorphine,Doxycycline,0
Buprenorphine,Doxylamine,5
Buprenorphine,Dronabinol,5
Buprenorphine,Dronedarone,0
Buprenorphine,Drospirenone,1
Buprenorphine,Duloxetine,0
Buprenorphine,Efonidipine,1
Buprenorphine,Eliglustat,0
Buprenorphine,Enflurane,5
Buprenorphine,Entacapone,5
Buprenorphine,Enzalutamide,3
Buprenorphine,Eplerenone,1
Buprenorphine,Ergonovine,1
Buprenorphine,Ergotamine,1
Buprenorphine,Erythromycin,0
Buprenorphine,Escitalopram,14
Buprenorphine,Estazolam,5
Buprenorphine,Eszopiclone,5
Buprenorphine,Etacrynicacid,1
Buprenorphine,Ethanol,5
Buprenorphine,Ethopropazine,1
Buprenorphine,Ethosuximide,5
Buprenorphine,Ethotoin,5
Buprenorphine,Ethylmorphine,5
Buprenorphine,Etizolam,5
Buprenorphine,Etomidate,5
Buprenorphine,Everolimus,2
Buprenorphine,Ezogabine,5
Buprenorphine,Felbamate,5
Buprenorphine,Felodipine,0
Buprenorphine,Fentanyl,5
Buprenorphine,Fesoterodine,12
Fexofenadine,Buprenorphine,5
Flibanserin,Buprenorphine,5
Floxuridine,Buprenorphine,0
Flunarizine,Buprenorphine,5
Flunitrazepam,Buprenorphine,5
Fluorouracil,Buprenorphine,0
Fluoxetine,Buprenorphine,0
Flupentixol,Buprenorphine,5
Fluphenazine,Buprenorphine,5
Flurazepam,Buprenorphine,5
Fluticasonepropionate,Buprenorphine,5
Fluvastatin,Buprenorphine,2
Fluvoxamine,Buprenorphine,5
Fosphenytoin,Buprenorphine,5
Fospropofol,Buprenorphine,5
Furosemide,Buprenorphine,1
Gabapentin,Buprenorphine,5
Gemfibrozil,Buprenorphine,0
Glutethimide,Buprenorphine,5
Guanfacine,Buprenorphine,5
Haloperidol,Buprenorphine,5
Halothane,Buprenorphine,5
Hexobarbital,Buprenorphine,5
Homatropine,Buprenorphine,1
Hydrocodone,Buprenorphine,5
Hydromorphone,Buprenorphine,5
Hydroxyzine,Buprenorphine,5
Ibrutinib,Buprenorphine,2
Iloperidone,Buprenorphine,5
Imatinib,Buprenorphine,0
Imipramine,Buprenorphine,5
Indapamide,Buprenorphine,1
Ipratropiumbromide,Buprenorphine,1
Irbesartan,Buprenorphine,0
Isavuconazole,Buprenorphine,2
Isoflurane,Buprenorphine,5
Isoniazid,Buprenorphine,0
Isradipine,Buprenorphine,0
Itraconazole,Buprenorphine,0
Ivacaftor,Buprenorphine,2
Ketamine,Buprenorphine,5
Ketazolam,Buprenorphine,5
Ketobemidone,Buprenorphine,5
Ketoconazole,Buprenorphine,0
Lamotrigine,Buprenorphine,5
Lapatinib,Buprenorphine,0
Leflunomide,Buprenorphine,0
Levobupivacaine,Buprenorphine,5
Levocetirizine,Buprenorphine,5
Levodopa,Buprenorphine,5
Levomethadylacetate,Buprenorphine,5
Levomilnacipran,Buprenorphine,14
Lidocaine,Buprenorphine,5
Lisuride,Buprenorphine,1
Lobeglitazone,Buprenorphine,0
Loratadine,Buprenorphine,5
Lorazepam,Buprenorphine,5
Lorcaserin,Buprenorphine,0
Lorpiprazole,Buprenorphine,2
Losartan,Buprenorphine,0
Lovastatin,Buprenorphine,2
Lumacaftor,Buprenorphine,2
Lurasidone,Buprenorphine,5
Maprotiline,Buprenorphine,5
Meclizine,Buprenorphine,5
Melatonin,Buprenorphine,5
Melperone,Buprenorphine,5
Meprobamate,Buprenorphine,5
Mersalyl,Buprenorphine,1
Mesoridazine,Buprenorphine,5
Methadone,Buprenorphine,5
Methamphetamine,Buprenorphine,46
Methazolamide,Buprenorphine,1
Methotrimeprazine,Buprenorphine,5
Methoxyflurane,Buprenorphine,5
Methsuximide,Buprenorphine,5
Methylergometrine,Buprenorphine,1
Methylnaltrexone,Buprenorphine,1
Methylphenobarbital,Buprenorphine,5
Metoprolol,Buprenorphine,2
Midazolam,Buprenorphine,5
Midostaurin,Buprenorphine,0
Mifepristone,Buprenorphine,2
Minaprine,Buprenorphine,1
Mirabegron,Buprenorphine,0
Mirtazapine,Buprenorphine,5
Mitotane,Buprenorphine,3
Moclobemide,Buprenorphine,1
Morphine,Buprenorphine,5
Nabilone,Buprenorphine,5
Naloxegol,Buprenorphine,1
Naltrexone,Buprenorphine,4
Nefazodone,Buprenorphine,0
Netupitant,Buprenorphine,2
Nicardipine,Buprenorphine,0
Buspirone,Bupropion,0
Caffeine,Bupropion,0
Capecitabine,Bupropion,0
Captopril,Bupropion,0
Carbamazepine,Bupropion,8
Cariprazine,Bupropion,0
Carteolol,Bupropion,0
Carvedilol,Bupropion,0
Celecoxib,Bupropion,0
Ceritinib,Bupropion,2
Cevimeline,Bupropion,0
Chloroquine,Bupropion,0
Chlorphenamine,Bupropion,0
Chlorpromazine,Bupropion,0
Chlorzoxazone,Bupropion,0
Cholecalciferol,Bupropion,0
Choline,Bupropion,2
Cholinesalicylate,Bupropion,2
Cilostazol,Bupropion,0
Cimetidine,Bupropion,2
Cinacalcet,Bupropion,0
Cinnarizine,Bupropion,0
Cisplatin,Bupropion,2
Citalopram,Bupropion,1
Cladribine,Bupropion,2
Clarithromycin,Bupropion,0
Clemastine,Bupropion,0
Clevidipine,Bupropion,0
Clomipramine,Bupropion,0
Clonidine,Bupropion,0
Clopidogrel,Bupropion,2
Clotrimazole,Bupropion,2
Clozapine,Bupropion,0
Cocaine,Bupropion,0
Codeine,Bupropion,4
Conivaptan,Bupropion,2
Crisaborole,Bupropion,0
Crizotinib,Bupropion,2
Cyclobenzaprine,Bupropion,0
Cyclophosphamide,Bupropion,0
Cyclosporine,Bupropion,0
Cyproteroneacetate,Bupropion,3
Cytarabine,Bupropion,2
Dabrafenib,Bupropion,3
Dapagliflozin,Bupropion,0
Darifenacin,Bupropion,0
Dasatinib,Bupropion,2
Daunorubicin,Bupropion,2
Debrisoquin,Bupropion,0
Desipramine,Bupropion,0
Deutetrabenazine,Bupropion,12
Bupropion,Dexchlorpheniraminemaleate,0
Bupropion,Dexfenfluramine,0
Bupropion,Dexmethylphenidate,0
Bupropion,Dextroamphetamine,0
Bupropion,Dextromethorphan,0
Bupropion,Dihydroergotamine,0
Bupropion,Diltiazem,0
Bupropion,Diphenhydramine,0
Bupropion,Dolasetron,0
Bupropion,Domperidone,0
Bupropion,Donepezil,0
Bupropion,Dopamine,2
Bupropion,Dosulepin,0
Bupropion,Doxazosin,0
Bupropion,Doxepin,0
Bupropion,Doxorubicin,2
Bupropion,Doxycycline,0
Bupropion,Dronedarone,0
Bupropion,Duloxetine,2
Bupropion,Eletriptan,0
Bupropion,Eliglustat,2
Bupropion,Enasidenib,0
Bupropion,Encainide,0
Bupropion,Enzalutamide,3
Bupropion,Epinastine,0
Bupropion,Epinephrine,2
Bupropion,Erlotinib,0
Bupropion,Erythromycin,0
Bupropion,Escitalopram,0
Bupropion,Ethanol,1
Bupropion,Ethylmorphine,0
Bupropion,Etoricoxib,0
Bupropion,Felodipine,0
Bupropion,Fesoterodine,12
Fingolimod,Bupropion,0
Flecainide,Bupropion,0
Floxuridine,Bupropion,0
Flunarizine,Bupropion,0
Fluorouracil,Bupropion,0
Fluoxetine,Bupropion,1
Fluphenazine,Bupropion,0
Fluvastatin,Bupropion,0
Fluvoxamine,Bupropion,1
Formoterol,Bupropion,0
Fosphenytoin,Bupropion,8
Galantamine,Bupropion,0
Gefitinib,Bupropion,0
Gemfibrozil,Bupropion,0
Granisetron,Bupropion,0
Halofantrine,Bupropion,0
Haloperidol,Bupropion,0
Halothane,Bupropion,0
Histamine,Bupropion,2
Hydrocodone,Bupropion,38
Bupropion,Hydromorphone,0
Bupropion,Ibrutinib,0
Bupropion,Idarubicin,0
Bupropion,Iloperidone,12
Imatinib,Bupropion,0
Imipramine,Bupropion,0
Ipratropiumbromide,Bupropion,0
Irbesartan,Bupropion,0
Isavuconazole,Bupropion,2
Isoniazid,Bupropion,0
Isradipine,Bupropion,0
Itraconazole,Bupropion,0
Ivacaftor,Bupropion,2
Ketoconazole,Bupropion,0
Ltryptophan,Bupropion,14
Labetalol,Bupropion,0
Lapatinib,Bupropion,0
Leflunomide,Bupropion,0
Levodopa,Bupropion,1
Levomilnacipran,Bupropion,0
Lidocaine,Bupropion,0
Lisuride,Bupropion,0
Lobeglitazone,Bupropion,0
Lomustine,Bupropion,0
Loperamide,Bupropion,0
Loratadine,Bupropion,0
Lorcaserin,Bupropion,14
Lorpiprazole,Bupropion,2
Losartan,Bupropion,0
Lovastatin,Bupropion,0
Lumacaftor,Bupropion,2
Maprotiline,Bupropion,0
Memantine,Bupropion,2
Mequitazine,Bupropion,2
Mesoridazine,Bupropion,0
Methadone,Bupropion,0
Methamphetamine,Bupropion,0
Methotrimeprazine,Bupropion,0
Methoxyflurane,Bupropion,0
Methylphenidate,Bupropion,0
Methyprylon,Bupropion,0
Metoclopramide,Bupropion,0
Metoprolol,Bupropion,2
Mexiletine,Bupropion,0
Mianserin,Bupropion,0
Midostaurin,Bupropion,0
Mifepristone,Bupropion,2
Mirabegron,Bupropion,0
Mirtazapine,Bupropion,0
Mitotane,Bupropion,3
Morphine,Bupropion,0
Nateglinide,Bupropion,0
Nebivolol,Bupropion,2
Nefazodone,Bupropion,0
Netupitant,Bupropion,2
Nicardipine,Bupropion,0
Butamben,Buspirone,1
Cabergoline,Buspirone,1
Carbamazepine,Buspirone,8
Carbinoxamine,Buspirone,1
Cariprazine,Buspirone,1
Carisoprodol,Buspirone,1
Celecoxib,Buspirone,0
Ceritinib,Buspirone,2
Chloroprocaine,Buspirone,1
Chloroquine,Buspirone,0
Chlorphenamine,Buspirone,1
Chlorpromazine,Buspirone,0
Chlorzoxazone,Buspirone,1
Cholecalciferol,Buspirone,0
Cimetidine,Buspirone,0
Cinacalcet,Buspirone,0
Cinchocaine,Buspirone,1
Citalopram,Buspirone,14
Clarithromycin,Buspirone,0
Clemastine,Buspirone,0
Clomipramine,Buspirone,14
Clonazepam,Buspirone,1
Clonidine,Buspirone,1
Clorazepate,Buspirone,1
Clotrimazole,Buspirone,0
Clozapine,Buspirone,0
Cocaine,Buspirone,0
Codeine,Buspirone,1
Colchicine,Buspirone,2
Conivaptan,Buspirone,2
Crizotinib,Buspirone,0
Cyclizine,Buspirone,1
Cyclobenzaprine,Buspirone,1
Cyclosporine,Buspirone,0
Cyproheptadine,Buspirone,1
Dabigatranetexilate,Buspirone,12
Buspirone,Dabrafenib,3
Buspirone,Dantrolene,1
Buspirone,Darifenacin,0
Buspirone,Dasatinib,2
Buspirone,Desipramine,1
Buspirone,Desloratadine,1
Buspirone,Desvenlafaxine,14
Buspirone,Dexmedetomidine,1
Buspirone,Dextromethorphan,1
Buspirone,Dextropropoxyphene,1
Buspirone,Diazepam,1
Buspirone,Dihydroergotamine,1
Buspirone,Diltiazem,0
Buspirone,Diphenhydramine,0
Buspirone,Dolasetron,14
Buspirone,Dosulepin,0
Buspirone,Doxepin,1
Buspirone,Doxorubicin,2
Buspirone,Doxycycline,0
Buspirone,Doxylamine,5
Buspirone,Dronabinol,5
Buspirone,Dronedarone,0
Buspirone,Duloxetine,14
Buspirone,Econazole,0
Buspirone,Eletriptan,1
Buspirone,Eliglustat,0
Buspirone,Enflurane,1
Buspirone,Entacapone,1
Buspirone,Enzalutamide,3
Buspirone,Ergonovine,1
Buspirone,Ergotamine,1
Buspirone,Erythromycin,0
Buspirone,Escitalopram,14
Buspirone,Estazolam,1
Buspirone,Eszopiclone,1
Buspirone,Ethanol,5
Buspirone,Ethosuximide,1
Buspirone,Ethotoin,1
Buspirone,Ethylmorphine,1
Buspirone,Etizolam,1
Buspirone,Etomidate,1
Buspirone,Everolimus,2
Buspirone,Ezogabine,1
Buspirone,Felbamate,1
Buspirone,Fenfluramine,14
Buspirone,Fentanyl,1
Buspirone,Fexofenadine,1
Buspirone,Flibanserin,1
Buspirone,Flunarizine,1
Buspirone,Flunitrazepam,1
Buspirone,Fluoxetine,14
Buspirone,Flupentixol,1
Buspirone,Fluphenazine,1
Buspirone,Flurazepam,1
Buspirone,Fluticasonepropionate,1
Buspirone,Fluvoxamine,14
Buspirone,Fosphenytoin,8
Buspirone,Fospropofol,1
Buspirone,Frovatriptan,1
Buspirone,Gabapentin,1
Buspirone,Glutethimide,1
Buspirone,Granisetron,14
Buspirone,Griseofulvin,0
Buspirone,Guanfacine,1
Buspirone,Haloperidol,0
Buspirone,Halothane,1
Buspirone,Hexobarbital,1
Buspirone,Hydrocodone,5
Buspirone,Hydromorphone,1
Buspirone,Hydroxyzine,5
Buspirone,Iloperidone,1
Buspirone,Imatinib,0
Buspirone,Imipramine,1
Buspirone,Isavuconazole,2
Buspirone,Isoflurane,1
Buspirone,Isoniazid,0
Buspirone,Isradipine,0
Buspirone,Itraconazole,0
Buspirone,Ivacaftor,2
Buspirone,Ketamine,1
Buspirone,Ketazolam,1
Buspirone,Ketobemidone,1
Buspirone,Ketoconazole,0
Buspirone,Ltryptophan,14
Buspirone,Lamotrigine,1
Buspirone,Levobupivacaine,1
Buspirone,Levocetirizine,1
Buspirone,Levodopa,1
Buspirone,Levomethadylacetate,1
Buspirone,Levomilnacipran,14
Buspirone,Lidocaine,1
Buspirone,Loratadine,1
Buspirone,Lorazepam,1
Buspirone,Lorcaserin,1
Buspirone,Lorpiprazole,2
Buspirone,Lovastatin,0
Buspirone,Lumacaftor,8
Buspirone,Lurasidone,1
Buspirone,Maprotiline,1
Buspirone,Meclizine,1
Buspirone,Melatonin,1
Buspirone,Melperone,1
Buspirone,Meprobamate,1
Buspirone,Mesoridazine,1
Buspirone,Methadone,1
Buspirone,Methotrimeprazine,5
Buspirone,Methoxyflurane,1
Buspirone,Methsuximide,1
Buspirone,Methylphenobarbital,1
Buspirone,Metoclopramide,1
Buspirone,Metoprolol,0
Buspirone,Miconazole,0
Buspirone,Midazolam,1
Buspirone,Midostaurin,0
Buspirone,Mifepristone,2
Buspirone,Miltefosine,0
Buspirone,Minaprine,1
Buspirone,Mirabegron,0
Buspirone,Mirtazapine,5
Buspirone,Mitotane,3
Buspirone,Moclobemide,1
Buspirone,Morphine,1
Buspirone,Nabilone,5
Buspirone,Naloxegol,2
Buspirone,Naratriptan,1
Buspirone,Nefazodone,14
Buspirone,Netupitant,2
Buspirone,Nicardipine,0
Butamben,Carbamazepine,1
Butamben,Carbinoxamine,1
Butamben,Carisoprodol,1
Butamben,Chloroprocaine,1
Butamben,Chlorphenamine,1
Butamben,Chlorpromazine,1
Butamben,Chlorzoxazone,1
Butamben,Cinchocaine,1
Butamben,Citalopram,1
Butamben,Clemastine,1
Butamben,Clomipramine,1
Butamben,Clonazepam,1
Butamben,Clonidine,1
Butamben,Clorazepate,1
Butamben,Clozapine,1
Butamben,Cocaine,1
Butamben,Codeine,1
Butamben,Cyclizine,1
Butamben,Cyclobenzaprine,1
Butamben,Cyproheptadine,1
Butamben,Dantrolene,1
Butamben,Desipramine,1
Butamben,Desloratadine,1
Butamben,Desvenlafaxine,1
Butamben,Dexmedetomidine,1
Butamben,Dextropropoxyphene,1
Butamben,Diazepam,1
Butamben,Diphenhydramine,1
Butamben,Doxepin,1
Butamben,Doxylamine,5
Butamben,Dronabinol,5
Butamben,Duloxetine,1
Butamben,Enflurane,1
Butamben,Entacapone,1
Butamben,Escitalopram,1
Butamben,Estazolam,1
Butamben,Eszopiclone,1
Butamben,Ethanol,5
Butamben,Ethosuximide,1
Butamben,Ethotoin,1
Butamben,Ethylmorphine,1
Butamben,Etizolam,1
Butamben,Etomidate,1
Butamben,Ezogabine,1
Butamben,Felbamate,1
Butamben,Fentanyl,1
Butamben,Fexofenadine,1
Butamben,Flibanserin,1
Butamben,Flunarizine,1
Butamben,Flunitrazepam,1
Butamben,Fluoxetine,1
Butamben,Flupentixol,1
Butamben,Fluphenazine,1
Butamben,Flurazepam,1
Butamben,Fluticasonepropionate,1
Butamben,Fluvoxamine,1
Butamben,Fosphenytoin,1
Butamben,Fospropofol,1
Butamben,Gabapentin,1
Butamben,Glutethimide,1
Butamben,Guanfacine,1
Butamben,Haloperidol,1
Butamben,Halothane,1
Butamben,Hexobarbital,1
Butamben,Hydrocodone,5
Butamben,Hydromorphone,1
Butamben,Hydroxyzine,5
Butamben,Iloperidone,1
Butamben,Imipramine,1
Butamben,Isoflurane,1
Butamben,Ketamine,1
Butamben,Ketazolam,1
Butamben,Ketobemidone,1
Butamben,Lamotrigine,1
Butamben,Levobupivacaine,1
Butamben,Levocetirizine,1
Butamben,Levodopa,1
Butamben,Levomethadylacetate,1
Butamben,Levomilnacipran,1
Butamben,Lidocaine,1
Butamben,Loratadine,1
Butamben,Lorazepam,1
Butamben,Lurasidone,1
Butamben,Maprotiline,1
Butamben,Meclizine,1
Butamben,Melatonin,1
Butamben,Melperone,1
Butamben,Meprobamate,1
Butamben,Mesoridazine,1
Butamben,Methadone,1
Butamben,Methotrimeprazine,5
Butamben,Methoxyflurane,1
Butamben,Methsuximide,1
Butamben,Methylphenobarbital,1
Butamben,Midazolam,1
Butamben,Mirtazapine,5
Butamben,Morphine,1
Butamben,Nabilone,5
Butamben,Nefazodone,1
Cabazitaxel,Cabergoline,1
Cabazitaxel,Cabozantinib,1
Cabazitaxel,Calcipotriol,1
Cabazitaxel,Capecitabine,1
Cabazitaxel,Carbamazepine,8
Cabazitaxel,Carmustine,1
Cabazitaxel,Celecoxib,0
Cabazitaxel,Ceritinib,2
Cabazitaxel,Ciprofloxacin,1
Cabazitaxel,Cisplatin,63
Cabazitaxel,Cladribine,1
Cabazitaxel,Clarithromycin,2
Cabazitaxel,Clemastine,0
Cabazitaxel,Clofarabine,1
Cabazitaxel,Clotrimazole,0
Cabazitaxel,Clozapine,1
Cabazitaxel,Cobimetinib,1
Cabazitaxel,Colchicine,2
Cabazitaxel,Conivaptan,2
Cabazitaxel,Crisaborole,0
Cabazitaxel,Crizotinib,1
Cabazitaxel,Cyclophosphamide,27
Cabazitaxel,Cyclosporine,0
Cabazitaxel,Cyproteroneacetate,1
Cabazitaxel,Cytarabine,1
Cabazitaxel,Dabigatranetexilate,12
Dabrafenib,Cabazitaxel,3
Dacarbazine,Cabazitaxel,1
Dasatinib,Cabazitaxel,2
Daunorubicin,Cabazitaxel,1
Decitabine,Cabazitaxel,1
Dexamethasone,Cabazitaxel,1
Dienogest,Cabazitaxel,1
Diethylstilbestrol,Cabazitaxel,1
Digitoxin,Cabazitaxel,18
Digoxin,Cabazitaxel,18
Dihydroergotamine,Cabazitaxel,0
Diltiazem,Cabazitaxel,0
Docetaxel,Cabazitaxel,1
Doxycycline,Cabazitaxel,0
Dronedarone,Cabazitaxel,0
Enoxacin,Cabazitaxel,1
Enzalutamide,Cabazitaxel,3
Epirubicin,Cabazitaxel,1
Erlotinib,Cabazitaxel,1
Erythromycin,Cabazitaxel,0
Estramustine,Cabazitaxel,1
Etoposide,Cabazitaxel,1
Everolimus,Cabazitaxel,2
Exemestane,Cabazitaxel,1
Felodipine,Cabazitaxel,0
Fingolimod,Cabazitaxel,39
Floxuridine,Cabazitaxel,1
Fluorouracil,Cabazitaxel,1
Flutamide,Cabazitaxel,1
Fluvoxamine,Cabazitaxel,0
Fosphenytoin,Cabazitaxel,8
Fulvestrant,Cabazitaxel,1
Gefitinib,Cabazitaxel,1
Gemcitabine,Cabazitaxel,1
Hydroxyprogesteronecaproate,Cabazitaxel,1
Hydroxyurea,Cabazitaxel,1
Ibrutinib,Cabazitaxel,1
Idarubicin,Cabazitaxel,1
Ifosfamide,Cabazitaxel,1
Imatinib,Cabazitaxel,1
Imiquimod,Cabazitaxel,1
Irbesartan,Cabazitaxel,0
Irinotecan,Cabazitaxel,1
Isavuconazole,Cabazitaxel,2
Isradipine,Cabazitaxel,0
Itraconazole,Cabazitaxel,2
Ivacaftor,Cabazitaxel,2
Ixabepilone,Cabazitaxel,1
Ketoconazole,Cabazitaxel,2
Lapatinib,Cabazitaxel,1
Leflunomide,Cabazitaxel,1
Lenvatinib,Cabazitaxel,1
Letrozole,Cabazitaxel,1
Levofloxacin,Cabazitaxel,1
Lomefloxacin,Cabazitaxel,1
Lomustine,Cabazitaxel,1
Lorpiprazole,Cabazitaxel,2
Losartan,Cabazitaxel,0
Lovastatin,Cabazitaxel,0
Lumacaftor,Cabazitaxel,2
Masoprocol,Cabazitaxel,1
